1910	X	Z	S	Y	A	B	V	W
6.157480	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.186464	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.202454	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.227440	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.251426	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.272415	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.301397	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.325384	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.350369	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.370358	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.395414	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.432393	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.460378	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.485363	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.505352	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.567316	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.591303	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.616287	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.649270	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.669257	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.690246	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.718230	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.739217	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.759206	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.788190	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.809186	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.829166	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.854152	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.878139	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.903125	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.936106	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
6.981080	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
7.001069	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
7.019058	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
7.043044	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
7.071028	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
7.087019	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
7.104010	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
7.136991	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
7.156979	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
7.172969	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
7.197956	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
7.230936	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
